City,Price (CHF/Month),Net Price,Additional Costs,Rooms,Living Space,Street,PLZ/City,Description,Eigenschaften,Hauptangaben,Listing URL
Zurich,2’920.–,CHF 2’520.–,CHF 400.–,6,"160
m2","Zwinglistrasse 33,",9000 St. Gallen,"Wir vermieten eine charmante, grosszügige 6 Zimmerwohnung mit vielen Vorzügen:

- freundliche Küche mit Geschirrspüler
- ganze Wohnung mit Parkettboden
- Badezimmer mit Badewanne und zwei Lavabos
- separates WC
- grosszügiger Eingangsbereich
- Balkon

Der Hauptbahnhof und Einkaufsmöglichkeiten sind in unmittelbarer Nähe. Die Fachhochschule und die Universität St. Gallen sind in 10 Gehminuten erreichbar.

Haben wir Ihr Interesse geweckt? Dann kontaktieren Sie uns direkt im Onlineinserat über ""Anbieter kontaktieren"". Sie erhalten anschliessend eine automatisierte E-Mail mit den Besichtigungsinformationen sowie der Möglichkeit, sich digital auf die Wohnung zu bewerben und/oder uns allfällige Fragen zu stellen.

Bitte beachten Sie, dass es sich bei den Bilder um Musterfotos handelt. Besten Dank.",Haustiere erlaubt,"{'Verfügbarkeit:': '01.05.2025', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '6', 'Etage:': 'EG', 'Wohnfläche:': '160 m2'}",https://www.immoscout24.ch/mieten/4001895574
Zurich,1’220.–,CHF 1’050.–,CHF 170.–,2,"49
m2","Oberstrasse 205,",9000 St. Gallen,"Per 01.04.2025 vermieten wir diese 2.0-Zimmerwohnung in St. Gallen.

Die Wohnung bietet Ihnen folgende Annehmlichkeiten:

- Wohn- und Schlafzimmer mit Parkettboden
- Küche und Nasszelle mit pflegeleichtem Plattenboden
- Küche mit Glaskeramikherd, Geschirrspüler, Backofen und ausreichend Stauraum für Ihre Küchenutensilien
- Badezimmer mit WC, Lavabo, Spiegelschrank und Badewanne
- Korridor mit Wandschrank
- Balkon zum Verweilen
- Eigenes Kellerabteil
- Waschküche und Trockenraum zur Mitbenutzung

Die Haustierhaltung ist in dieser Liegenschaft erlaubt.

Nach Verfügbarkeit kann eine Einzelgarage für CHF 120.00 pro Monat dazu gemietet werden.

Umgebung:

- Einkaufsmöglichkeiten sowie Restaurants befinden sich in unmittelbarer Nähe
- In wenigen Minuten erreichen Sie die St. Galler Innenstadt
- Gute Anbindung an öffentliche Verkehrsmitteln

Bitte beachten Sie, dass die Bilder als Referenzbilder dienen und vom Original abweichen können.

Haben wir Ihr Interesse geweckt? Für einen Besichtigungstermin kontaktieren Sie uns bitte schriftlich über das Kontaktformular. Wir freuen uns auf Ihre Anfrage.","Haustiere erlaubt, Kabel-TV, Garage","{'Verfügbarkeit:': '01.04.2025', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '2', 'Etage:': '1', 'Wohnfläche:': '49 m2', 'Letztes Renovationsjahr:': '2006', 'Baujahr:': '1962'}",https://www.immoscout24.ch/mieten/4001868140
Zurich,1’690.–,CHF 1’425.–,CHF 265.–,3.5,"101
m2","Brauerstrasse 83b,",9016 St. Gallen,"Hier wohnen Sie an ruhiger Lage im Naherholungsgebiet mit einer familienfreundlichen Infrastruktur, kurzen Gehdistanzen zu Schulen und Einkaufsmöglichkeiten. Die Bushaltestelle und der Autobahnanschluss sind in nächster Nähe. Somit erreichen Sie Stadt in wenigen Autominuten.

Die Vorzüge Ihrer Wohnung im Überblick:

Der grosszügige Grundriss lässt Ihnen die Freiheiten, sich auf 101m2 individuell einzurichten. Ein Highlight dieser Wohnung der Balkon, welcher über eine herrliche Aussicht verfügt. Weiter bietet Ihnen diese Wohnung folgende Vorzüge:

- geräumige Küche mit Glaskeramikherd, Geschirrspüler und Essgelegenheit
- Bad/WC/Doppellavabo
- Dusche/WC/Lavabo
- Garderobe und Einbauschränke im Korridor
- zwei Zimmer mit 21.6m2 und 13.6m2
- Bodenbelag Parkett
- Loggia 7.8m2
- Lift im Haus

Ein Einstellplatz in der Tiefgarage oder ein Aussenabstellplatz kann auf Wunsch dazu gemietet werden.

Anrufen. Besichtigen. Mieten.
Lassen Sie sich selbst davon überzeugen. Wir freuen uns auf Ihre Kontaktaufnahme!


Als Mieter von Helvetia profitieren Sie von 40% Rabatt auf Ihre erste Jahresprämie für ausgewählte Helvetia Versicherungsprodukte!

Weitere interessante Mietobjekte finden Sie unter: www.helvetia.ch/immobilien

Bei den publizierten Bildern handelt es sich um typenähnliche / typengleiche Wohnungen. Abweichungen zum effektiven Angebot sind deshalb möglich","Haustiere erlaubt, Balkon / Terrasse, Kabel-TV, Aussicht, Parkplatz, Garage, Lift, Stromanschluss, Wasseranschluss, Abwasseranschluss","{'Verfügbarkeit:': 'Sofort', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '3.5', 'Etage:': '4', 'Wohnfläche:': '101 m2', 'Baujahr:': '1993'}",https://www.immoscout24.ch/mieten/4001837728
Zurich,2’500.–,CHF 2’040.–,CHF 460.–,4.5,"122
m2","Oberstrasse 261,",9014 St. Gallen,"Wir vermieten nach Vereinbarung an der Oberstrasse 261 in St. Gallen eine exklusive 4.5-Zimmerwohnung.

Highlights:
- Wohn- und Schlafbereich mit Parkettboden
- offene, grosszügige Küche mit Kombisteamer, Geschirrspüler, Glaskeramikherd und Granitabdeckung
- grosszügiges Badezimmer mit Badewanne
- Dusche/WC
- eigene Waschmaschine und Tumbler in der Wohnung
- praktisches Reduit
- Loggia
- Kellerabteil
- Lift vorhanden

Auf Wunsch können Einstellplätze in der Tiefgarage dazu gemietet werden.

Die Liegenschaft befindet sich an erstklassiger Lage und grenzt an das Naherholungsgebiet Menzlenwald. Geniessen Sie die Idylle und einmalige Aussicht auf die Stadt St. Gallen.

Mit den öffentlichen Verkehrsmitteln gelangen Sie innert wenigen Minuten ins Stadtzentrum. Die Bushaltestelle befindet sich direkt unterhalb der Überbauung.

Haben wir Ihr Interesse geweckt? Dann kontaktieren Sie uns direkt im Onlineinserat über ""Anbieter kontaktieren"". Sie erhalten anschliessend eine automatisierte E-Mail mit den Besichtigungsinformationen sowie der Möglichkeit, sich digital auf die Wohnung zu bewerben und/oder uns allfällige Fragen zu stellen.

Bitte beachten Sie, dass es sich bei den Fotos um Musterbilder handelt, welche den Ausbaustandard zeigen. Besten Dank für Ihr Verständnis.",Haustiere erlaubt,"{'Verfügbarkeit:': 'Nach Vereinbarung', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '4.5', 'Etage:': '3', 'Wohnfläche:': '122 m2', 'Baujahr:': '2009'}",https://www.immoscout24.ch/mieten/4001733956
Zurich,1’600.–,CHF 1’380.–,CHF 220.–,4,"77
m2","Zürcherstrasse 33,",9000 St. Gallen,"Wir vermieten an der zentral gelegenen Zürcherstrasse 33 in St. Gallen eine schöne, helle 4-Zimmerwohnung im 1. OG.

Zu Ihrer Wohnqualität:
- Helle Küche mit Kühlschrank, Backofen, Glaskeramik, Geschirrspüler, Dampfabzug; sowie Platz für einen Frühstückstisch
- Wohn-/ Schlafzimmer mit Parkett
- Bad / WC mit Fenster
- Gäste WC mit WC

Einkauf (Migros, Denner), Restaurants, ÖV (Buslinien 1, 2, 151, 980) und mehr sind in wenigen Minuten zu Fuß erreichbar.

Für Besichtigungen kontaktieren Sie die Hauswartin Frau Pascucci, Tel. 079 339 62 68.","Balkon / Terrasse, Aussicht, Kinderfreundlich, Parkplatz","{'Verfügbarkeit:': 'Sofort', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '4', 'Etage:': '1', 'Wohnfläche:': '77 m2'}",https://www.immoscout24.ch/mieten/4001665936
Zurich,N/A,N/A,N/A,7,"260
m2","Kammelenbergstrasse 34,",9011 St. Gallen,"WOHNEN:
Das Einfamilienhaus ist modern und grosszügig konzipiert: Lichtdurchflutete Räume mit raumhohen Fenstern, eine sehr grosszügig dimensionierte Terrasse mit Garten und eine offene Küche. Ein edles Nussbaum-Parkett im Wohnbereich sorgt für ein einzigartiges Wohnambiente. Mit der hochwertigen Küche und den modernsten Einbaugeräten von V-ZUG, wird Kochen und Backen zum Vergnügen. Das Badezimmer mit Sauna und zwei separate Duschen/WCs bestechen durch stilvolles Design und hochwertige Materialien. Eine ganzjährig besonnte Terrasse mit Pergola lädt zum Verweilen und Entspannen ein. Genügend Stauraum findet man im Keller, in der Waschküche und in einem separaten Abstellraum. Von der Tiefgarage mit eigener Elektroladestation, hat man einen direkten Zugang ins Haus. Das Einfamilienhaus wird mittels einer Erdsondenheizung mit Wärmepumpe für Raumheizung und Warmwasser beheizt. Alle beheizten Räume verfügen über eine Fussboden-Niedertemperaturheizung und Einzelraumregulierung durch Raumthermostat.
LAGE:
Das Einfamilienhaus liegt am Kammelenberg, oberhalb des Stadtquartiers St. Georgen an einer aussichtsreichen und einmaligen Südhanglage. St. Georgen ist eines der schönsten und begehrtesten Quartiere der Stadt St. Gallen. Man wohnt zentrumsnah, aber doch im Grünen. In wenigen Minuten erreicht man zu Fuss den Badeort Drei Weiern und das Stadtzentrum ist mit dem Bus oder der Mühleggbahn innert Kürze erreichbar. Das Quartier verfügt über eine optimale Infrastruktur mit Einkauf, Restaurants, Schule und Kindergarten ganz in der Nähe.
Haben wir Ihr Interesse geweckt? Überzeugen Sie sich selbst von diesem exklusiven Einfamilienhaus. Wir freuen uns auf Ihre Kontaktaufnahme.
HGT Immobilien-Treuhand AG","Balkon / Terrasse, Geschirrspüler, Waschmaschine, Kabel-TV, Aussicht, Ruhige Lage, Kinderfreundlich, Garage, Minergie zertifiziert, Minergie Bauweise","{'Verfügbarkeit:': 'Nach Vereinbarung', 'Objekttyp:': 'Einfamilienhaus', 'Anzahl Zimmer:': '7', 'Anzahl Etagen:': '3', 'Wohnfläche:': '260 m2', 'Grundstückfläche:': '523 m2', 'Kubatur:': '1068 m3', 'Raumhöhe:': '2.55 m', 'Baujahr:': '2010'}",https://www.immoscout24.ch/mieten/4001671758
Zurich,1’290.–,CHF 1’120.–,CHF 170.–,3,"53
m2","Rickenstrasse 20,",9014 St. Gallen,"Diese moderne 3 Zimmer Wohnung in St. Gallen wartet auf einen Nachmieter per 01. April 2025.
Die renovierte Liegenschaft an der Rickenstrasse bietet alle Annehmlichkeiten die von einer modernen Wohnung erwartet werden.

Die Wohnung überzeugt durch:
- Helle Wohnfläche
- Küche mit Kühlschrank und separatem Gefrierfach, Backofen und Glaskeramik-Herd
- Nasszelle mit Dusche
- Eigener Waschturm im Bad
- Fussbodenheizung
- Kleiner Balkon

- Nähe zur Universität St. Gallen
- Einkaufsmöglichkeiten und Bahnhof Bruggen zu Fuss erreichbar

Haben wir Ihr Interesse geweckt?
Kontaktieren Sie uns gerne über das Kontaktformular für die Terminvereinbarung.
Wir freuen uns auf Sie.","Balkon / Terrasse, Aussicht","{'Verfügbarkeit:': '01.04.2025', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '3', 'Etage:': '3', 'Anzahl Etagen:': '5', 'Wohnfläche:': '53 m2', 'Letztes Renovationsjahr:': '2018', 'Baujahr:': '1930'}",https://www.immoscout24.ch/mieten/4002004579
Zurich,2’180.–,CHF 1’900.–,CHF 280.–,3.5,"97
m2","Fähnernstrasse 9b,",9000 St. Gallen,"Per 01.06.2025 vermieten wir diese schöne 3.5-Zimmerwohnung in St. Gallen.
 
Die Wohnung bietet Ihnen folgende Annehmlichkeiten:

- ganze Wohnung (ausser Nasszellen) mit Parkettboden
- Nasszellen mit Plattenboden
- Offene Küche mit Glaskeramikherd, Backofen, Geschirrspüler und viel Stauraum für Ihre Küchenutensilien
- Badezimmer mit Badewanne, WC und grossem Spiegelschrank
- Separates WC mit Dusche, Lavabo und Spiegelschrank
- eigener Waschturm (Waschmaschine und Tumbler) in der Wohnung
- grosszügiger Balkon mit Sonnenstore und Bodenplatten
- geräumige Einbauschränke und Garderobe im Korridor
- Fenster mit Dreifachverglasung
- elektrische Rafflamellen in der ganzen Wohnung
- regulierbare Fussbodenheizung
- Lift
- grosses Kellerabteil mit Steckdose
- abschliessbarer Veloraum zur Mitbenutzung
- Trockenraum zur Mitbenutzung

Ein Einstellplatz kann für CHF 135.00/Monat dazu gemietet werden.

Diverse Einkaufsmöglichkeiten, der Bahnhof sowie das Zentrum sind mit den öffentlichen Verkehrsmitteln in ca. 6 Minuten erreichbar.

Bei den Fotos handelt es sich um Musterfotos, welche lediglich den Ausbaustandard darstellen und leicht vom Mietobjekt abweichen können.

Haben wir Ihr Interesse geweckt? Zögern Sie nicht und nehmen Sie Kontakt mit uns auf. Wir freuen uns auf Ihre Kontaktanfrage!",,"{'Verfügbarkeit:': '01.06.2025', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '3.5', 'Etage:': '2', 'Wohnfläche:': '97 m2', 'Baujahr:': '2017'}",https://www.immoscout24.ch/mieten/4002004098
Zurich,1’450.–,CHF 1’210.–,CHF 240.–,4,N/A,"Oberstrasse 200,",9000 St. Gallen,"Diese 4-Zimmer-Wohnung im 2. OG bietet viel Platz, eine praktische Raumaufteilung und eine charmante Atmosphäre. Perfekt für Paare, Familien oder WGs, die eine bezahlbare Wohnung in guter Lage suchen!

Das bietet die Wohnung:
Geräumige Zimmer
Helle Räume
Zentrale Lage mit Bushaltestelle direkt vor der Tür

Lage: Die Wohnung befindet sich an der Oberstrasse 200 in St. Gallen, mit direkter Anbindung an den ÖV und nur wenige Minuten ins Stadtzentrum. Einkaufsmöglichkeiten, Restaurants und Grünflächen sind in der Nähe ideal für den Alltag!

Interesse? Einfach per WhatsApp unter null sieben acht sieben zwei eins eins sechs drei sechs melden!","Aussicht, Parkplatz","{'Verfügbarkeit:': 'Sofort', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '4', 'Etage:': '2'}",https://www.immoscout24.ch/mieten/4002002387
Zurich,1’985.–,CHF 1’635.–,CHF 350.–,4.5,"100
m2","Röschstrasse 11,",9000 St. Gallen,"Wir vermieten in einem totalsanierten Mehrfamilienhaus eine grosszügige 4.5-Zimmer-Wohnung an zentrumsnaher und doch ruhiger Lage. Die Wohnung bietet Ihnen folgenden Komfort:

- Grosszügiger Grundriss
- Eichenparkett in Wohn-, Ess-, und Schlafzimmer
- Küche mit keramischen Bodenplatten und modernster Einrichtung (Backofen, Glaskeramik-Kochfeld Induktion, Geschirrspüler, Abluft-Dampfabzug, Kühl-/Gefrierschrank-Kombination (Gefrierteil 3 Schubladen))
- Bad/WC mit keramischen Bodenplatten und Handtuchradiator
- Sep. WC
- Korridor mit Einbauschrank inkl. Garderobe
- Balkon mit Abendsonne
- Gemeinschaftswaschküche mit Waschmaschine/Tumbler/Secomat
- Eigenes Keller- und Estrichabteil
- Velo- und Kinderwagenraum sowie Velounterstand
- Parkplatzmöglichkeiten in blauer Zone

Darüber hinaus finden Sie in unmittelbarer Nähe alles, was Sie zum Leben brauchen: Einkaufsmöglichkeiten, Schulen, Bäder, Sportanlagen und Erholungsgebiete.

Auch an den öffentlichen Verkehr ist das Mehrfamilienhaus bestens angebunden.

Den Grundrissplan finden Sie als PDF im Inserat.

Haben wir Ihr Interesse geweckt? Wir freuen uns auf Ihre Kontaktaufnahme.","Kabel-TV, Parkplatz","{'Verfügbarkeit:': 'Sofort', 'Objekttyp:': 'Dachwohnung', 'Anzahl Zimmer:': '4.5', 'Etage:': '4', 'Wohnfläche:': '100 m2', 'Letztes Renovationsjahr:': '2020'}",https://www.immoscout24.ch/mieten/4001997484
Zurich,1’495.–,CHF 1’175.–,CHF 320.–,4,"76
m2","Grossackerstr. 10,",9000 St. Gallen,"Suchen Sie eine gemütliche Wohnung im Osten der Stadt St. Gallen?
Dann sind Sie hier genau richtig.

Die Wohnung hat Ihnen folgende Annehmlichkeiten zu bieten:

- geräumige Küche mit Glaskeramikkochfeld und Geschirrspüler
- Wohnbereich, Zimmer und Korridor mit Laminat
- Bad mit Badewanne
- separates WC
- Küche, Bad und sep. WC mit Plattenbelag
- Einbauschrank im Korridor
- grosszügiger Balkon von Küche & Wohnzimmer aus begehbar
- Keller & Estrichabteil

- kein Lift im Haus

- Kein Parkplatz verfügbar

Haben wir Ihr Interesse geweckt? Kontaktieren Sie uns für einen unverbindlichen Besichtigungstermin.

Bei den publizierten Bildern handelt es sich um typenähnliche/typengleiche Wohnungen. Abweichungen zum effektiven Angebot sind deshalb möglich.",,"{'Verfügbarkeit:': 'Nach Vereinbarung', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '4', 'Etage:': 'EG', 'Wohnfläche:': '76 m2', 'Letztes Renovationsjahr:': '1989', 'Baujahr:': '1952'}",https://www.immoscout24.ch/mieten/4001997113
Zurich,1’920.–,CHF 1’660.–,CHF 260.–,3.5,"85
m2","Waldaustr. 8,",9000 St. Gallen,"Die Wohnung punktet durch ihre ideale Lage. In nur wenigen Minuten erreichen Sie die Autobahn, Schulen sowie Einkaufsmöglichkeiten. Öffentliche Verkehrsmittel sind ebenfalls in direkter Nähre, welche für eine hervorragende Anbindung sorgen.

Wohnbeschrieb
Moderne Küche
Attraktive Raumaufteilung
Minergie-Standard
Parkettböden in den Wohnbereichen
Eigene Waschküche mit Waschmaschine und Tumbler, im Untergeschoss
Auf Wunsch kann ein Einstellplatz für CHF 150.-/Monat dazu gemietet werden.

Haben wir Ihr Interesse geweckt?
Wir freuen uns auf Ihre Kontaktaufnahme und stehen Ihnen für Fragen jederzeit zur Verfügung.","Haustiere erlaubt, Lift","{'Verfügbarkeit:': '01.06.2025', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '3.5', 'Etage:': '1', 'Wohnfläche:': '85 m2', 'Baujahr:': '2009'}",https://www.immoscout24.ch/mieten/4001996162
Zurich,1’650.–,CHF 1’400.–,CHF 250.–,3.5,"91
m2","Oberstrasse 293 A,",9014 St. Gallen,"Wir vermieten nach Vereinbarung eine gemütliche 3.5 Zimmerwohnung im beliebten Schlössliquartier.

Die Wohnung bietet folgende Vorzüge:
- ganze Wohnung mit Parkett- und Plattenbelag
- grosszügige Küche mit Geschirrspüler und Glaskeramikherd
- helles Badezimmer mit Badewanne
- separate Dusche/WC mit Waschmaschinenanschluss
- praktische Einbauschränke
- sonniger Balkon
- grosszügiger Grundriss
- Kellerabteil
- Lift vorhanden

Einstellplätze oder Garagenboxen können separat dazu gemietet werden.

Die Liegenschaft befindet sich im schönen Schlössli-Quartier an einer ruhigen und familienfreundlichen Lage am Stadtrand von St. Gallen. Die Bushaltestelle ist in wenigen Gehminuten erreichbar.

Haben wir Ihr Interesse geweckt? Dann kontaktieren Sie uns direkt im Onlineinserat über ""Anbieter kontaktieren"". Sie erhalten anschliessend eine automatisierte E-Mail mit den Besichtigungsinformationen sowie der Möglichkeit, sich digital auf die Wohnung zu bewerben und/oder uns allfällige Fragen zu stellen.

Bitte beachten Sie, dass es sich bei den Bildern um Musterfotos handelt, welche ein wenig abweichen können. Besten Dank für Ihr Verständnis.","Haustiere erlaubt, Kabel-TV, Garage, Lift","{'Verfügbarkeit:': '01.04.2025', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '3.5', 'Etage:': '2', 'Wohnfläche:': '91 m2'}",https://www.immoscout24.ch/mieten/4001987874
Zurich,2’000.–,CHF 1’620.–,CHF 380.–,5.5,"116
m2","Haselstrasse 14,",9014 St. Gallen,"Wir vermieten eine gemütliche 5.5 Zimmerwohnung mit modernem Innenausbau.

Die Wohnung verfügt über folgende Vorzüge:
- ganze Wohnung mit Parkettboden
- moderne Küche mit Geschirrspüler und Glaskeramikherd
- Badezimmer mit Badwanne
- serparates WC mit Duschkabine
- praktische Einbauschränke
- sonniger Balkon
- Kellerabteil
- Lift vorhanden

Einstellplätze oder Garagenboxen können separat dazu gemietet werden.

Die Liegenschaft befindet sich im schönen Schlössli-Quartier an einer ruhigen und familienfreundlichen Lage am Stadtrand von St. Gallen. Die Bushaltestelle ist in wenigen Gehminuten erreichbar.

Bitte beachten Sie, dass es sich bei den Bildern um Musterbilder handelt und dies variieren kann.

Haben wir Ihr Interesse geweckt?
Dann kontaktieren Sie uns direkt im Onlineinserat über ""Anbieter kontaktieren"". Sie erhalten anschliessend eine automatisierte E-Mail mit den Besichtigungsinformationen sowie der Möglichkeit, sich digital auf die Wohnung zu bewerben und/oder uns allfällige Fragen zu stellen.","Haustiere erlaubt, Kabel-TV, Garage, Lift","{'Verfügbarkeit:': '01.05.2025', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '5.5', 'Etage:': '1', 'Wohnfläche:': '116 m2'}",https://www.immoscout24.ch/mieten/4001980405
Zurich,1’850.–,CHF 1’520.–,CHF 330.–,4.5,"100
m2","Haselstrasse 20,",9014 St. Gallen,"Wir vermieten eine grosszügige 4.5-Zimmerwohnung mit herrlicher Weitsicht an der Haselstrasse 20 in St. Gallen.

Die Wohnung präsentiert sich Ihnen wie folgt:
- ganze Wohnung mit Parkett- und Plattenböden
- grosszügige Küche mit Geschirrspüler und Glaskeramikherd
- Badezimmer mit Badewanne
- separate Dusche/WC
- Waschmaschinenanschluss vorhanden
- praktische Einbauschränke
- sonniger Balkon
- grosszügiger Grundriss (siehe Anhang)
- Kellerabteil
- Lift vorhanden

Einstellplätze oder Garagenboxen können auf Wunsch separat dazu gemietet werden.

Die Liegenschaft befindet sich im beliebten Schlössli-Quartier an einer ruhigen, familienfreundlichen Lage am Stadtrand von St. Gallen. Die nächste Bushaltestelle ist in wenigen Gehminuten erreichbar.

Haben wir Ihr Interesse geweckt? Dann kontaktieren Sie uns direkt im Onlineinserat über ""Anbieter kontaktieren"". Sie erhalten anschliessend eine automatisierte E-Mail mit den Besichtigungsinformationen sowie der Möglichkeit, sich digital auf die Wohnung zu bewerben und/oder uns allfällige Fragen zu stellen.

Bitte beachten Sie, dass es sich bei den Bildern um Musterfotos handelt. Besten Dank für Ihr Verständnis.","Haustiere erlaubt, Kabel-TV, Garage, Lift","{'Verfügbarkeit:': 'Nach Vereinbarung', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '4.5', 'Etage:': '3', 'Wohnfläche:': '100 m2'}",https://www.immoscout24.ch/mieten/4001963148
Zurich,1’060.–,CHF 920.–,CHF 140.–,2,"38
m2","Teufenerstrasse 180,",9012 St. Gallen,"Entdecken Sie diese attraktive 2-Zimmer-Wohnung in St. Gallen, ideal für Singles oder Paare, die einen zeitgemässen Wohnraum in einer ruhigen Umgebung suchen. Die 2015 erbaute Wohnung befindet sich im 2. Stock eines modernen Gebäudes an der Teufenerstrasse 180 und bietet 38 m² Wohnfläche.
(Grundrissplan - Wohnung 1 - für eine Übersicht)
Highlights der Wohnung:
Offener Wohnbereich: Ein heller und luftiger Raum mit einer modernen Kitchenette, ausgestattet mit weissen Schränken und hochwertigen Geräten.
Balkon: Geniessen Sie die frische Luft auf Ihrem eigenen Balkon, perfekt für entspannte Momente im Freien.
Schlafzimmer: Die grossen Fenster sorgen für ausreichendem Tageslicht.
Hochwertiger Bodenbelag: Die Wohnung ist mit einem ansprechenden hellen Hartholz- oder Laminatboden ausgestattet.
Modernes Badezimmer: Ausgestattet mit einer Badewanne, WC und einem kleinen Fenster für natürliche Belüftung.
Lage und Umgebung:
Die Wohnung befindet sich in einer ruhigen Gegend von St. Gallen. Sie geniessen hier eine angenehm ruhige Umgebung, sowohl tagsüber als auch nachts. Die Lage bietet eine gute Balance zwischen städtischem Leben und Ruhe, ideal für diejenigen, die Wert auf eine friedliche Wohnumgebung legen.
Verfügbarkeit:
Diese charmante Wohnung steht ab dem 1. Juli 2025 zur Verfügung. Nutzen Sie die Gelegenheit, Ihr neues Zuhause in St. Gallen zu finden, das modernen Komfort mit einer ruhigen Lage verbindet.",Balkon / Terrasse,"{'Verfügbarkeit:': '01.07.2025', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '2', 'Etage:': '2', 'Wohnfläche:': '38 m2', 'Baujahr:': '2015'}",https://www.immoscout24.ch/mieten/4001940938
Zurich,1’595.–,CHF 1’385.–,CHF 210.–,3.5,"79
m2","Langgasse 108/110,",9008 St. Gallen,"Wir vermieten an der Langgasse 110 in St. Gallen eine helle 3.5-Zimmerwohnung an zentraler Wohnlage.

Diese Wohnung hat folgende Annehmlichkeiten zu bieten:
- Wohnzimmer und Korridor mit Eichenparkettbelag
- Badezimmer mit Plattenboden
- offene Küche mit Geschirrspüler, Glaskeramikherd und Granitabdeckung
- freundliches Badezimmer mit Badewanne
- grosszügiger Wohn- und Essbereich
- zwei Balkone
- Lift vorhanden
- Kellerabteil

Ein Autoeinstellplatz kann auf Wunsch für CHF 120.00 pro Monat dazu gemietet werden.

Die Wohnung besticht durch Ihre gute Lage. Sie erreichen in wenigen Fahrminuten den Autobahnanschluss St. Gallen - St. Fiden. Zudem befindet sich die nächste Bushaltestelle 1 min entfernt. Des Weiteren befinden sich in unmittelbarer Nähe diverse Einkaufsmöglichkeiten.

Haben wir Ihr Interesse geweckt? Dann kontaktieren Sie uns direkt im Onlineinserat über ""Anbieter kontaktieren"". Sie erhalten anschliessend eine automatisierte E-Mail mit den Besichtigungsinformationen sowie der Möglichkeit, sich digital auf die Wohnung zu bewerben und/oder uns allfällige Fragen zu stellen.

Bitte beachten Sie, dass es sich bei den Fotos um Musterbilder handelt. Besten Dank für Ihr Verständnis.","Haustiere erlaubt, Kabel-TV, Parkplatz, Garage, Lift","{'Verfügbarkeit:': '01.05.2025', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '3.5', 'Etage:': '1', 'Wohnfläche:': '79 m2', 'Baujahr:': '1972'}",https://www.immoscout24.ch/mieten/4001930495
Zurich,1’200.–,CHF 1’020.–,CHF 180.–,2.5,N/A,"Schillerstrasse 1,",9000 St. Gallen,Die Liegenschaft befindet sich in einer ruhiger Lage und sehr zentral. Zu fuss sind Sie in ca. 10 Minuten beim Bahnhof. Beste Einkaufsmöglichkeiten und Ärzte in unmittelbare Nähe.,,"{'Verfügbarkeit:': 'Sofort', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '2.5', 'Etage:': '5'}",https://www.immoscout24.ch/mieten/4001866593
Zurich,1’700.–,CHF 1’430.–,CHF 270.–,4.5,"86
m2","Iddastrasse 30a,",9008 St. Gallen,"Per sofort oder nach Vereinbarung vermieten wir diese schöne 4.5-Zimmerwohnung in St.Gallen.
 
Die Wohnung bietet Ihnen folgende Annehmlichkeiten:
 
- Wohn- und Schlafzimmer mit Parkettboden
- Küche und Nasszellen mit pflegeleichtem  Plattenboden
- Küche mit Glaskeramikherd, Geschirrspüler, Backofen und viel Stauraum für Ihre Küchenutensilien
- Badezimmer mit WC, Lavabo, Spiegelschrank, Badewanne und Tageslicht
- Separates Bad mit WC, Lavabo, und Spiegelschrank 
- Balkon zum Verweilen
- Eigenes Kellerabteil
- Waschküche und Trockenraum zur Mitbenutzung
 
Die Haustierhaltung ist in dieser Liegenschaft erlaubt.
 
Nach Verfügbarkeit kann ein Einstellplatz für CHF 130.00 pro Monat dazu gemietet werden.

Umgebung:
 
- Lage des Mehrfamilienhauses in familienfreundlicher Siedlung
- Sehr gute Anschlüsse an den öffentlichen Verkehr
- Verschiedene Einkaufsmöglichkeiten gleich in der Nähe
 
Bitte beachten Sie, dass die Bilder als Referenzbilder dienen und vom Original abweichen können.
 
Haben wir Ihr Interesse geweckt? Für einen Besichtigungstermin kontaktieren Sie uns bitte schriftlich über das Kontaktformular. Wir freuen uns auf Ihre Anfrage.",,"{'Verfügbarkeit:': 'Nach Vereinbarung', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '4.5', 'Etage:': '3', 'Wohnfläche:': '86 m2'}",https://www.immoscout24.ch/mieten/4001847547
