City,Price (CHF/Month),Net Price,Additional Costs,Rooms,Living Space,Street,PLZ/City,Description,Eigenschaften,Hauptangaben,Listing URL
bern,3’140.–,CHF 2’850.–,CHF 290.–,3.5,"100
m2","Thunstrasse 47,",3005 Bern,"3.5-Zimmerwohnung im 1. oder 2. Stock mit Balkon
Die Liegenschaft wurde im 2024 umfassend saniert und technisch auf den neusten Stand gebracht. Die acht modernen und hellen Wohnungen verfügen über einen Ausbaustandard, welcher höchsten Ansprüchen genügt.
Weitere Informationen zu diesem und den anderen verfügbaren Mietobjekten finden Sie in der Vermietungsdokumentation (PDF), welche dem Inserat angehängt wurde.
Haben wir Ihr Interesse geweckt? Zögern Sie nicht, uns zu kontaktieren!",Balkon / Terrasse,"{'Verfügbarkeit:': 'Sofort', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '3.5', 'Etage:': '2', 'Wohnfläche:': '100 m2', 'Letztes Renovationsjahr:': '2024'}",https://www.immoscout24.ch/mieten/4001764632
bern,2’600.–,CHF 2’300.–,CHF 300.–,4.5,"102
m2","Jupiterstrasse 43,",3015 Bern,"Wir vermieten in beliebtem Wohnquartier Wittigkofen eine 4.5-Zimmer-Wohnung im 11. OG mit grosser Terrasse und einzigartiger Aussicht:

pflegeleichte Parkett- und Plattenböden
Küche mit Glaskeramik-Kochfeld, Geschirrspüler und Granitabdeckung
modernes Bad / WC
moderne Dusche / WC
Balkon
grosse Terrasse/Wintergarten mit einzigartiger Aussicht
Réduit und Wandschränke
Kellerabteil
Lift
Einstellhallenplatz (CHF 100.00/Monat) kann dazu gemietet werden; direkter Zugang von der Einstellhalle in die Liegenschaft
Tramhaltestelle (Linie 8) in unmittelbarer Nähe (Haltestelle ""Saali"")

Bei den Abbildungen handelt es sich um Standardfotos der Liegenschaft

Haben wir Ihr Interesse geweckt? Gerne können Sie hier einen Besichtigungstermin buchen: https://flatfox.ch/de/viewing/51130/?code=oMlMg53KWNrZKFLoNFqCECn57BmuPTj6cT6fpiSPMsI","Balkon / Terrasse, Aussicht, Lift","{'Verfügbarkeit:': '01.04.2025', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '4.5', 'Etage:': '11', 'Wohnfläche:': '102 m2'}",https://www.immoscout24.ch/mieten/4001717373
bern,3’190.–,CHF 2’890.–,CHF 300.–,2.5,"76
m2","Käfiggässchen 6,",3011 Bern,"Wir vermieten ab sofort oder nach Vereinbarung diese 2½-Zimmerwohnung im 3. OG am Bärenplatz 5!
Zweitbezug nach Totalsanierung 2024
moderne Küche mit GS und GK
Dusche / WC
Reduit mit eigenem Waschturm
Stilvolle Bodenbeläge
Lift direkt in die Wohnung
Praktischer Grundriss
Haben wir Ihr Interesse geweckt? Wir freuen und auf Ihre Kontaktaufnahme.","Reduit, Geschirrspüler, Waschmaschine, Tumbler, Kabel-TV, Lift","{'Verfügbarkeit:': 'Sofort', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '2.5', 'Etage:': '3', 'Anzahl Etagen:': '5', 'Wohnfläche:': '76 m2', 'Letztes Renovationsjahr:': '2024'}",https://www.immoscout24.ch/mieten/4001582245
bern,1’890.–,CHF 1’690.–,CHF 200.–,3,"66
m2","Seftigenstrasse 40,",3007 Bern,"Hier finden Pärchen oder Singles eine charmante Altbauwohnung, die nach MINERGIE-Standard sorgfältig modernisiert wurde, ohne die wertvollen Elemente des Altbaus zu opfern.

Die Wohnung ist wie folgt ausgestattet:

- Küche mit viel Stauraum, Glaskeramik und Geschirrspüler
- Großzügiger Flur mit Einbauschrank
- zwei abschließbare Zimmer mit Einbauschränken
- Badezimmer mit Tageslicht und Badewanne
- Kellerabteil
- Gemeinschaftsgarten
- kein Aufzug

Zudem wird die Wohnung zu einem Monat Mietzinsfrei vermietet. Die Liegenschaft befindet sich in attraktiver Lage im belebten Quartier mit besten Anbindungen an den öffentlichen Verkehr. Die Haltestellen, Einkaufsmöglichkeiten sowie weitere Dienstleistungen befinden sich in unmittelbarer Nähe.

Es handelt sich um Beispielbilder. Das Original kann entsprechend vom jeweiligen Wohnungstyp abweichen.

Wir freuen uns bereits heute auf Ihre Kontaktaufnahme.","Haustiere erlaubt, Kabel-TV, Minergie Bauweise, Anfahrrampe LKW","{'Verfügbarkeit:': 'Nach Vereinbarung', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '3', 'Etage:': '4', 'Wohnfläche:': '66 m2', 'Letztes Renovationsjahr:': '2013'}",https://www.immoscout24.ch/mieten/4001424926
bern,3’750.–,CHF 3’450.–,CHF 300.–,3.5,"116
m2","Junkerngasse 58,",3011 Bern,"Eine exklusive Wohlfühloase im Herzen der Berner Altstadt - zahlreiche Einkaufsmöglichkeiten, öffentliche Verkehrshaltestellen und vielfältige kulturelle Angebote befinden sich in unmittelbarer Nähe - Lift
Wir bieten Ihnen exklusives Wohngefühl an Berns erster Adresse. Geniessen Sie historisches Ambiente, kombiniert mit neuestem Ausbaustandard auf höchstem Niveau.",Lift,"{'Verfügbarkeit:': 'Sofort', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '3.5', 'Etage:': '2', 'Wohnfläche:': '116 m2', 'Letztes Renovationsjahr:': '2014', 'Baujahr:': '1836'}",https://www.immoscout24.ch/mieten/4001370880
bern,2’740.–,CHF 2’490.–,CHF 250.–,3.5,"92
m2","Zähringerstrasse 23,",3012 Bern,"Bezug der total fast immer noch neuwertigen sanierten Wohnung.
Wurde als hochwertigste Eigentumswohnung gebaut und wird nun berufshalber doch nicht vom Eigentümer benutzt.
Neuwertige Garderobe mit Echtholz Nussbaum Design by Team7.
Küche mit VZug Topmodell Steamer/Mikrowelle, Tellerwärmer (Neupreis 8'030.-), Induktionsherd, Miele Geschirrspüler.
Miele Waschtrockner in Wohnung.
Geberit Dusch-WC.
Sämtliche Storen und Sonnenstore Balkon elektrisch.
Grosser ruhiger Balkon.
Tiefgarage max. 2 PP mietbar für 190.-/Mt/PP
Besichtigung auf Voranmeldung.","Haustiere erlaubt, Balkon / Terrasse, Reduit, Geschirrspüler, Waschmaschine, Kabel-TV, Aussicht, Ruhige Lage, Parkplatz, Garage, Lift","{'Verfügbarkeit:': 'Nach Vereinbarung', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '3.5', 'Anzahl Badezimmer:': '1', 'Etage:': '1', 'Anzahl Etagen:': '1', 'Wohnfläche:': '92 m2', 'Nutzfläche:': '112 m2', 'Letztes Renovationsjahr:': '2019', 'Baujahr:': '1983'}",https://www.immoscout24.ch/mieten/4001996971
bern,5’470.–,CHF 4’800.–,CHF 670.–,5,"195
m2","Gerechtigkeitsgasse 54,",3011 Bern,"Exklusive 5 - Zimmer Altstadtwohnung mit privater Dachterrasse
stilechter Ausbau mit hochwertigen Materialien
Räume mit restauriertem, geöltem Kassettenparkett
Private Dachterrasse 30 m2
Smart Home System (Licht + Heizung)
Einbauschränke
Kaminöfen
Bodenheizung
Waschmaschine / Tumbler in der Wohnung
und viele ausgewählte Details mehr
Konnten wir Sie überzeugen?
Nehmen Sie doch bitte mit uns Kontakt auf, um einen Besichtigungstermin zu vereinbaren. Wir freuen uns auf Sie.","Balkon / Terrasse, Reduit, Geschirrspüler, Waschmaschine, Kabel-TV, Cheminée, Aussicht, Altbau","{'Verfügbarkeit:': '01.06.2025', 'Objekttyp:': 'Maisonette / Duplex', 'Anzahl Zimmer:': '5', 'Etage:': '3', 'Wohnfläche:': '195 m2', 'Nutzfläche:': '226 m2', 'Letztes Renovationsjahr:': '2020'}",https://www.immoscout24.ch/mieten/4001989060
bern,1’470.–,CHF 1’300.–,CHF 170.–,2,"45
m2","Aebistrasse 19,",3012 Bern,"Helle und sonnige 2-Zimmerwohnung in der hinteren Länggasse im EG rechts.
Per 01. Mai 2025 oder nach Vereinbarung vermieten wir diese 2-Zimmerwohnung im beliebten Länggassquartier. Die Wohnung befindet sich im EG (Hochparterre) rechts.

Die Wohnung verfügt über:

- Wohnküche mit Geschirrspüler und grossem freistehendem Kühlschrank
- Badezimmer mit Dusche
- Parkettboden in Wohn- und Schlafzimmer
- Balkon
- Keller- und Estrichabteil
- kein Lift
- kein Parkplatz

Bei den publizierten Bildern und der 360° Aufnahme handelt es sich um eine typenähnliche Wohnung.

Haben wir Ihr Interesse geweckt? Wir freuen uns auf Ihre Kontaktaufnahme.",,"{'Verfügbarkeit:': '01.05.2025', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '2', 'Etage:': 'EG', 'Wohnfläche:': '45 m2'}",https://www.immoscout24.ch/mieten/4001985514
bern,1’910.–,CHF 1’650.–,CHF 260.–,3,N/A,"Muristrasse 52,",3006 Bern,"Wir vermieten per 1. März 2025 eine wunderschöne 3-Zimmerwohnung am Ostring Bern.
Die Wohnung im 2. OG verfügt über:
geschlossene moderne Küche mit Geschirrspüler, Glaskeramikkochfeld und Granitabdeckung
helles Bad mit Badewanne
Parkett- und Plattenböden
3 abschliessbare Zimmer
2 Balkone
Kellerabteil
es wurde im Jahr 2014 zuletzt saniert
wenige Gehminuten vom Egelsee entfernt
Einzelgarage kann für 180.00 p.M gemietet werden
Haben wir Ihr Interesse geweckt, dann dürfen Sie an folgendem Besichtigungstermin teilnehmen:
Mittwoch, 26. Februar 2025 von 11.15-11.45 Uhr
Wir freuen uns auf Ihre Bewerbung!","Balkon / Terrasse, Geschirrspüler, Kabel-TV, Garage","{'Verfügbarkeit:': 'Sofort', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '3', 'Etage:': '2', 'Anzahl Etagen:': '4', 'Letztes Renovationsjahr:': '2014'}",https://www.immoscout24.ch/mieten/4001940975
bern,2’170.–,CHF 1’900.–,CHF 270.–,2.5,"92
m2","Winterholzstrasse 55,",3018 Bern,"Wir vermieten per sofort oder nach Vereinbarung eine 2-Zimmerwohnung an der Winterholzstrasse 55 in Bern.
Die Vorteile dieser Wohnung sind:
 offene moderne Küche mit Glaskeramikkochfeld, Geschirrspüler und Kühlschrank mit drei Gefrierschubladen
 grosszügiges Badezimmer mit ebenerdiger Dusche und Spiegelschrank
 Parkett-und Plattenböden
grosszügige Loggia 10m2
Wandschränke im Eingangsbereich
 Keller
  Viel Grün und urbanes Flair
 Hervorragend erschlossen
Haben wir Ihr Interesse geweckt, dann dürfen Sie sich gerne telefonisch bei Frau Etter (Bewirtschafterin) unter 031 357 05 56 melden, um einen Besichtigungstermin zu vereinbaren.
Wir freuen uns auf Ihren Anruf!","Haustiere erlaubt, Balkon / Terrasse, Reduit, Geschirrspüler, Waschmaschine, Aussicht, Rollstuhlgängig, Parkplatz, Garage, Lift","{'Verfügbarkeit:': 'Sofort', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '2.5', 'Etage:': '4', 'Wohnfläche:': '92 m2', 'Letztes Renovationsjahr:': '2018'}",https://www.immoscout24.ch/mieten/4001771148
bern,1’860.–,CHF 1’590.–,CHF 270.–,3.5,"75
m2","Wankdorffeldstrasse 69,",3014 Bern,"Wir vermieten per 16. Februar 2025 an der Wankdorffeldstrasse 69 in Bern eine schöne 3.5-Zimmerwohnung im 2. Stock.
Die Wohnung verfügt über:
moderner und grosszügiger Grundriss
offene Küche mit Granitabdeckung, Glaskeramikkochfeld und Geschirrspüler
Badezimmer mit Badewanne, Lavabo mit Unterbau und Spiegelschrank
separates WC
2 abschliessbare Schlafzimmer
Parkett- und Plattenböden
Entrée mit Wandschränken
Reduit
Balkon
Keller
nahe ÖV und Einkaufsmöglichkeiten
ein Einstellhallenplatz kann für CHF 130.00/mtl. dazu gemietet werden
Die Fotos sind von einer typähnlichen Wohnung!
Haben wir Ihr Interesse geweckt, dann dürfen Sie sich gerne bei Frau Peter (Bewirtschaftung), 031 357 05 04 melden, um einen Besichtigungstermin zu vereinbaren.
Wir freuen uns auf Ihre Anfrage!","Balkon / Terrasse, Geschirrspüler, Kabel-TV, Aussicht, Parkplatz, Garage, Lift","{'Verfügbarkeit:': 'Sofort', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '3.5', 'Etage:': '2', 'Wohnfläche:': '75 m2'}",https://www.immoscout24.ch/mieten/4001672029
bern,2’840.–,CHF 2’490.–,CHF 350.–,4,"93
m2","Ostermundigenstrasse 38,",3006 Bern,"Wir vermieten per 16. Februar 2025 eine schöne 4-Zimmerwohnung an der Ostermundigenstrasse 38 in Bern.
Die Wohnung verfügt über:
Wohnküche mit Glaskeramik, Granitabdeckung, Geschirrspüler und Balkon
Eingangsbereich mit Einbauschränken
Badezimmer mit Badewanne, Lavabo, grossem Spiegel und Toilette
sep. WC
2 abschliessbare Zimmer
Parkett- und Plattenboden
Balkon
Kellerabteil
Einzelgarage kann für Fr. 180.00/mtl. dazu gemietet werden
 Haben wir Ihr Interesse geweckt, dann dürfen Sie sich gerne direkt bei Frau Peter (Bewirtschaftung) unter der Nr. 031 357 05 04 melden, um einen Besichtigungstermin zu vereinbaren.
Wir freuen uns auf Ihren Anruf!","Balkon / Terrasse, Geschirrspüler, Kabel-TV, Garage","{'Verfügbarkeit:': 'Sofort', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '4', 'Etage:': '3', 'Wohnfläche:': '93 m2'}",https://www.immoscout24.ch/mieten/4001671895
bern,1’850.–,CHF 1’670.–,CHF 180.–,2,N/A,"Nordring 44,",3013 Bern,"Wir vermieten per 16. Februar 2025 eine gemütliche 2-Zimmerdachwohnung im beliebten Lorrainequartier.
Die Wohnung verfügt über: 
Offene, moderne Küche mit Geschirrspüler, Glaskeramikkochfeld, Chromstahlabdeckung
Ein gemütliches Schlafzimmer
Sonniger Balkon mit zwei separaten Reduits und schöner Aussicht
Badezimmer mit Dusche, Lavabo, Spiegelschrank, Unterbau, Toilette und Fenster
Parkettboden im Wohnbereich; Plattenboden im Badezimmer
Kellerabteil
Gartensitzplatz hinter dem Haus zur gemeinsamen Nutzung
Die Liegenschaft befindet sich an zentraler Lage im beliebten und lebhaften Lorrainequartier. Diverse Einkaufsmöglichkeiten (Migros, Bäckerei, Brockenstube) sowie Restaurants und Cafés sind nur fünf Gehminuten von der Liegenschaft entfernt. Die nächste Busstation befindet sich nahe der Liegenschaft; mittels öffentlicher Verkehrsmittel erreichen Sie in etwas mehr als fünf Minuten das Stadtzentrum von Bern. Auch das Aareufer mit dem Lorrainebad sowie der Botanische Garten der Universität Bern sind nur einen kurzen Spaziergang von der Liegenschaft entfernt.
Haben wir Ihr Interesse geweckt? Dann dürfen Sie sich gerne direkt bei Frau Peter (Bewirtschaftung) unter der Nr. 031 357 05 04 melden, um einen Besichtigungstermin zu vereinbaren. 
Wir freuen uns auf Ihre Bewerbung!","Balkon / Terrasse, Reduit, Geschirrspüler, Kabel-TV, Aussicht","{'Verfügbarkeit:': 'Sofort', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '2', 'Etage:': '4', 'Letztes Renovationsjahr:': '2015'}",https://www.immoscout24.ch/mieten/4001671889
bern,1’700.–,CHF 1’500.–,CHF 200.–,2,N/A,"Haslerstrasse 6,",3008 Bern,"Haben wir Ihr Interesse geweckt? Über die Onlinekontaktanfrage-Funktion erhalten Sie Auskunft zu den Besichtigungsmöglichkeiten.

Die Liegenschaft liegt im zentral gelegenen ""Mattenhof"" Quartier und ist somit nur ein Katzensprung von der Berner Innenstadt entfernt. Die Tramhaltestelle ""Kocherpark"" ist innert zwei Gehminuten erreichbar. Restaurants und Einkaufsmöglichkeiten liegen ebenfalls in der unmittelbaren Umgebung.

Per 1. April 2025 oder nach Vereinbarung vermieten wir eine im Jahr 2025 sanierte 2-Zimmer-Wohnung im 5. Stockwerk:

- geräumige Küche mit Glaskeramik, Geschirrspüler und Granitabdeckung
- Nasszelle mit Dusche und Fenster
- Lichtdurchflutete Zimmer mit Parkettboden
- Einbauschrank vorhanden
- kein Kellerabteil
- kein Balkon
- Lift vorhanden",Lift,"{'Verfügbarkeit:': '01.04.2025', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '2', 'Etage:': '5'}",https://www.immoscout24.ch/mieten/4001999490
bern,1’655.–,CHF 1’495.–,CHF 160.–,2.5,"56
m2","Murtenstrasse 147b,",3008 Bern,"Schon heute dort wohnen, wo morgen viele zu Hause sein wollen.

Per 1. Juni 2025 vermieten wir bei der neuen Überbauung «Go Bern West» eine top moderne 2.5 Zimmer-Wohnung mit einem offenen und einzigartigen Wohnkonzept, ideal für Singles oder Paare.

Durch die Nähe zur Stadt, zum Grünen sowie die Freizeit- und Sportaktivitäten könnte die Lage nicht besser sein. Werden auch Sie Teil der neuen Überbauung.

Folgende Highlights erwarten Sie:

- moderne Wohnausstattung
- grosszügige Küche
- modernes Bad
- eigener Waschturm oder Kombigerät
- ruhige und gemütliche Loggia
- Einkaufsmöglichkeiten im Nachbarhaus
- sehr gute Bus- und S-Bahnverbindungen (in wenigen Minuten am Hauptbahnhof Bern)
- Einstellhallenplatz für CHF 140.00
- Einstellhallenplätze mit Ladestation für CHF 155.00
- Nachhaltigkeit garantiert
- Nahe Weyermannshaus ""Badi""

Die Liegenschaft verfügt über eine Photovoltaik-Anlage auf dem Dach. Deswegen bezahlen Sie zusätzlich monatlich CHF 40.00 Akonto Stromkosten. Dafür erhalten Sie keine Rechnungen direkt von der Stromlieferantin ewb.

Haben wir Ihr Interesse geweckt? Melden Sie sich über das Kontaktformular für einen Besichtigungstermin.","Haustiere erlaubt, Balkon / Terrasse, Parkplatz, Lift, Minergie zertifiziert, Minergie Bauweise","{'Verfügbarkeit:': '01.06.2025', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '2.5', 'Etage:': 'EG', 'Wohnfläche:': '56 m2', 'Baujahr:': '2021'}",https://www.immoscout24.ch/mieten/4001999304
bern,1’600.–,CHF 1’350.–,CHF 250.–,2.5,"61
m2","Tulpenweg 7,",3004 Bern,"Nach erfolgter Küchensanierung vermieten wir die Wohnung per sofort oder nach Vereinbarung, welche Vorzüge bietet:
Frisch sanierte Küche mit angrenzendem Essbereich
Einbauschrank und Garderobenbereich im Korridor
Wohn- & Schlafzimmer mit frisch geschliffenen Parkettböden
Kellerabteil sorgt für zusätzlichen Stauraum
kein Lift vorhanden
In den vielen blauen Zonen rund um das Gebäude kann parkiert werden. Zur Vermietung stehen jedoch keine Parkplätze. RBS ""Bern Tiefenau"" oder die Bushaltestelle ""Rossfeld"" sind ca. in 10 Gehminuten erreichbar. 

Aktuell wird gerade noch die Fassade frisch gestrichen & die Fensterläden/Rollläden ersetzt. Auch diese Sanierung wird aber spätestens Ende April beendet sein.

(Wohnung gemäss Grundriss orange, jedoch neu ohne Mauer von Küche zu Essbereich)","Balkon / Terrasse, Aussicht","{'Verfügbarkeit:': '01.04.2025', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '2.5', 'Etage:': '2', 'Wohnfläche:': '61 m2'}",https://www.immoscout24.ch/mieten/4001997554
bern,1’890.–,CHF 1’640.–,CHF 250.–,3,"78
m2","Winkelriedstrasse 69,",3014 Bern,"Wir vermieten ab sofort oder nach Vereinbarung diese 3-Zimmerwohnung mit folgenden Vorzügen:
Grosse, praktische Küche
Bad/WC
Neue Parkettböden
Ganze Wohnung frisch gestrichen
3 abschliessbare Zimmer
Wandschränke vorhanden
zwei Balkone
Keller- und Estrichabteil
Zentrale Lage
Einstellhallenplatz kann dazu gemietet werden
Haben wir Ihr Interesse geweckt? Wir freuen uns auf Ihre Kontaktaufnahme.","Balkon / Terrasse, Geschirrspüler, Kabel-TV, Lift, Altbau","{'Verfügbarkeit:': 'Sofort', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '3', 'Anzahl Badezimmer:': '1', 'Etage:': '3', 'Wohnfläche:': '78 m2', 'Raumhöhe:': '2.54 m', 'Letztes Renovationsjahr:': '2025', 'Baujahr:': '1953'}",https://www.immoscout24.ch/mieten/4001996625
bern,1’050.–,CHF 900.–,CHF 150.–,1,"22
m2","Lentulusstrasse 37,",3007 Bern,"Die Wohnung befindet sich in einem lebendigen Stadtquartier mit Einkaufsmöglichkeiten in unmittelbarer Nähe. Sie ist ideal für eine Einzelperson, die eine optimale Anbindung an den öffentlichen Verkehr zu schätzen weiss.

Für Ihre Wohnqualität:
- Kleine Küche mit Plattenherd
- Plattenboden in Nasszelle
- Parkett im Wohnzimmer
- Nasszelle mit WC/Dusche
- Lift
- Keller

Bei diesem Mietobjekt müssen Sie nicht wie üblich drei Monatsmieten als Kaution auf ein Sperrkonto einzahlen. So bleiben Sie liquid, da nicht eine grössere Geldsumme für die Dauer Ihres Mietverhältnisses blockiert ist. Und das Beste: Das Angebot ""Mieten ohne Kaution"" ist für Sie gratis. Erfahren Sie mehr auf https://regimo.ch/kaution oder auf dem Flyer in der Fotoserie des Inserates.

 Interessiert? Dann lohnt sich eine Besichtigung.","Aussicht, Lift","{'Verfügbarkeit:': '01.04.2025', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '1', 'Etage:': '2', 'Wohnfläche:': '22 m2', 'Baujahr:': '1908'}",https://www.immoscout24.ch/mieten/4001991646
bern,2’160.–,CHF 1’850.–,CHF 310.–,3.5,"95
m2","Riedbachstr. 95,",3027 Bern,"Bern-Brünnen, ein attraktiver Wohnort für erholsame Stunden in Ihrer neuen Wohnung.

Per 16.04.2025 oder nach Vereinbarung vermieten wir diese wunderschöne 3.5-Zimmerwohnung im 1. Obergeschoss an der Riedbachstrasse 95 in Bern.


Folgende Eckdaten der Wohnung:
- grauer Kunstharzboden in der ganzen Wohnung
- moderne Küche mit jeglichem Komfort
- Badezimmer mit Badewanne und farbiger Decke
- separate Dusche mit WC
- grosszügiger Wohn- und Essbereich
- Korridor mit praktischem Einbauschrank
- Sommerzimmer für erholsame Stunden
- Reduit mit Waschmaschine und Tumbler direkt beim Sommerzimmer
- Lift

Autoeinstellplätze können für CHF 120.00 / mtl. dazu gemietet werden.

Für weitere Auskünfte und einen Besichtigungstermin kontaktieren Sie bitte unseren Herr Kuk, Tel. 079 821 25 37, von Montag - Freitag 08.00 - 17.00 Uhr.","Aussicht, Stromanschluss","{'Verfügbarkeit:': '16.04.2025', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '3.5', 'Etage:': '1', 'Wohnfläche:': '95 m2'}",https://www.immoscout24.ch/mieten/4001990492
bern,1’850.–,CHF 1’590.–,CHF 260.–,4,"85
m2","Konsumstrasse 6, 8,",3007 Bern,"Wir vermieten diese attraktive Wohnung an der Konsumstrasse 6. Nebst der zentralen Lage bietet Ihenen die Wohnung die folgenden Vorzüge:

- Parkettboden in allen Zimmern
- Plattenboden in Küche und Badezimmer
- Klinker im Korridor
- moderne Küche mit Glaskeramik und separaten Tiefkühler
- Einbauschränke
- Balkon
- Keller und Estrich
- Lift

Ein Einstellplatz kann zu CHF 135.00/Mt. dazu gemietet werden.

Öffentliche Verkehrsmittel und Einkaufsmöglichkeiten sind in unmittelbarer Nähe.

Haben wir Ihr Interesse geweckt? Dann kontaktieren Sie uns direkt im Onlineinserat über ""Anbieter kontaktieren"". Sie erhalten anschliessend eine automatisierte E-Mail mit den Besichtigungsinformationen sowie der Möglichkeit, sich digital auf die Wohnung zu bewerben und/oder uns allfällige Fragen zu stellen.

Es handelt sich um Musterbilder, die den Ausbaustandard der Wohnung zeigen.","Haustiere erlaubt, Kabel-TV, Garage, Lift","{'Verfügbarkeit:': '01.06.2025', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '4', 'Etage:': '2', 'Wohnfläche:': '85 m2', 'Baujahr:': '1953'}",https://www.immoscout24.ch/mieten/4001989568
bern,1’880.–,CHF 1’605.–,CHF 275.–,2.5,"66
m2","Gutenbergstr. 37,",3011 Bern,"An der Gutenbergstrasse vermieten wir eine sonnige Wohnung mit folgenden Vorzügen:

- Grosszügiger Grundriss
- Offene, helle Wohnküche mit Essecke
- Bad und separates WC
- Grosser Balkon und zusätzlich kleiner Balkon bei der Küche
- Kellerabteil vorhanden
- Lift vorhanden

Umgebung:

Die vielseitigen Angebote für Familien, Paare und Singles runden die nahezu perfekte Lage hinsichtlich Infrastruktur in fast allen Bereichen ab. Dazu kommt, dass sich diverse Einkaufsmöglichkeiten und der öffentliche Verkehr in unmittelbarer Nähe befinden.

Haben wir Ihr Interesse geweckt? Zögern Sie nicht uns zu kontaktieren.

Bitte beachten Sie, dass die Bilder als Referenzbilder dienen und vom Objekt abweichen können.",Haustiere erlaubt,"{'Verfügbarkeit:': 'Nach Vereinbarung', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '2.5', 'Etage:': '3', 'Wohnfläche:': '66 m2', 'Letztes Renovationsjahr:': '1997', 'Baujahr:': '1934'}",https://www.immoscout24.ch/mieten/4001987280
bern,2’050.–,CHF 1’750.–,CHF 300.–,3.5,"76
m2","Nordring 20,",3013 Bern,"Die Liegenschaft befindet sich an sehr zentraler Lage. Die öffentlichen Verkehrsmittel, Einkaufsmöglichkeiten und Naherholungsgebiete sind in wenigen Gehminuten erreichbar.

Wir vermieten in der Lorraine eine helle 3.5-Zimmer-Wohnung im 1. Obergeschoss, welche Ihnen folgendes bietet:

- Zimmer mit Parkett
- Offene Küche mit Gasherd
- Geschirrspüler
- Bad mit Badewanne, WC und Doppellavabo
- sep. WC
- zwei Balkone
- Kellerabteil

Haben wir Ihr Interesse geweckt? Dann freuen wir uns auf Ihre Kontaktanfrage!",Balkon / Terrasse,"{'Verfügbarkeit:': '16.05.2025', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '3.5', 'Etage:': '1', 'Wohnfläche:': '76 m2', 'Baujahr:': '1914'}",https://www.immoscout24.ch/mieten/4001985515
bern,1’085.–,CHF 855.–,CHF 230.–,1,"25
m2","Alpenstrasse 23,",3006 Bern,"An zentraler Lage vermieten wir voll möblierte Studentenwohnungen. In unmittelbarer Nähe befinden sich Einkaufsmöglichkeiten, Bus- sowie Tramhaltestellen. Die Berner Innenstadt ist innert wenigen Gehminuten erreichbar.

Für Ihre Wohnqualität:
- Küche mit Glaskeramikherd, Mikrowelle und Kaffeemaschine
- voll möbliertes Zimmer inkl. TV
- Nasszelle mit Dusche/WC
- Parkettboden in Wohn- und Schlafzimmer
- Plattenboden in Nasszelle
- Balkon

Hinweis: Die abgebildeten Fotos stammen von einer typenähnlichen Wohnung und können in Ausstattung und Grundriss leicht variieren. Sie dienen lediglich dazu, die Materialisierung der Wohnungen zu veranschaulichen.

Interessiert? Dann lohnt sich eine Besichtigung.",Balkon / Terrasse,"{'Verfügbarkeit:': '01.04.2025', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '1', 'Etage:': '1', 'Wohnfläche:': '25 m2'}",https://www.immoscout24.ch/mieten/4001984773
